Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,10:29,E4,0.326
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,10:29,E10,0.266
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,10:29,E5,0.345
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,10:29,E11,0.199
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,10:29,E6,0.308
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,10:29,H7,0.926
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,10:29,H2,0.884
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,10:29,H8,0.832
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,10:29,H3,0.881
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,10:29,H9,0.873
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,10:29,H4,0.789
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,10:29,H10,0.864
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,10:29,H5,0.8
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,10:29,H11,0.858
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,10:29,H6,0.863
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,10:29,D7,0.099
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,10:29,D2,0.111
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,10:29,D8,0.105
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,10:29,D3,0.11
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,10:29,D9,0.109
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,10:29,D4,0.162
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,10:29,D10,0.12
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,10:29,D5,0.183
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,10:29,D11,0.105
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,10:29,D6,0.105
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,10:29,E7,0.254
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,10:29,E2,0.422
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,10:29,E8,0.365
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,10:29,E3,0.412
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,10:29,E9,0.428
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,10:29,E4,0.387
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,10:29,E10,0.543
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,10:29,E5,0.466
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,10:29,E11,0.306
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,10:29,E6,0.373
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,10:29,H7,0.861
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,10:29,H2,0.952
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,10:29,H8,0.895
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,10:29,H3,0.92
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,10:29,H9,0.936
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,10:29,H4,0.837
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,10:29,H10,0.98
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,10:29,H5,0.859
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,10:29,H11,0.922
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,10:29,H6,0.925
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,10:59,D7,0.12
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,10:59,D2,0.114
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,10:59,D8,0.108
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,10:59,D3,0.118
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,10:59,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,10:59,D4,0.129
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,10:59,D10,0.103
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,10:59,D5,0.134
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,10:59,D11,0.1
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,10:59,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,10:59,E7,0.573
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,10:59,E2,0.425
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,10:59,E8,0.329
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,10:59,E3,0.446
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,10:59,E9,0.31
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,10:59,E4,0.338
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,10:59,E10,0.282
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,10:59,E5,0.348
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,10:59,E11,0.203
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,10:59,E6,0.317
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,10:59,H7,0.974
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,10:59,H2,0.925
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,10:59,H8,0.885
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,10:59,H3,0.929
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,10:59,H9,0.917
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,10:59,H4,0.822
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,10:59,H10,0.909
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,10:59,H5,0.839
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,10:59,H11,0.911
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,10:59,H6,0.909
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,10:59,D7,0.099
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,10:59,D2,0.109
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,10:59,D8,0.104
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,10:59,D3,0.109
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,10:59,D9,0.108
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,10:59,D4,0.16
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,10:59,D10,0.118
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,10:59,D5,0.18
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,10:59,D11,0.105
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,10:59,D6,0.104
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,10:59,E7,0.272
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,10:59,E2,0.467
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,10:59,E8,0.404
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,10:59,E3,0.457
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,10:59,E9,0.468
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,10:59,E4,0.403
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,10:59,E10,0.607
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,10:59,E5,0.487
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,10:59,E11,0.327
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,10:59,E6,0.416
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,10:59,H7,0.914
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,10:59,H2,0.999
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,10:59,H8,0.945
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,10:59,H3,0.965
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,10:59,H9,0.991
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,10:59,H4,0.868
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,10:59,H10,1.022
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,10:59,H5,0.886
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,10:59,H11,0.965
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,10:59,H6,0.972
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,11:29,D7,0.118
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,11:29,D2,0.112
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,11:29,D8,0.107
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,11:29,D3,0.116
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,11:29,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,11:29,D4,0.126
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,11:29,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,11:29,D5,0.131
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,11:29,D11,0.099
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,11:29,D6,0.101
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,11:29,E7,0.63
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,11:29,E2,0.457
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,11:29,E8,0.359
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,11:29,E3,0.487
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,11:29,E9,0.327
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,11:29,E4,0.352
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,11:29,E10,0.299
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,11:29,E5,0.366
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,11:29,E11,0.206
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,11:29,E6,0.357
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,11:29,H7,1.005
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,11:29,H2,0.966
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,11:29,H8,0.926
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,11:29,H3,0.967
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,11:29,H9,0.963
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,11:29,H4,0.851
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,11:29,H10,0.952
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,11:29,H5,0.867
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,11:29,H11,0.957
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,11:29,H6,0.951
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,11:29,D7,0.098
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,11:29,D2,0.108
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,11:29,D8,0.102
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,11:29,D3,0.108
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,11:29,D9,0.107
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,11:29,D4,0.155
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,11:29,D10,0.115
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,11:29,D5,0.175
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,11:29,D11,0.104
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,11:29,D6,0.103
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,11:29,E7,0.299
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,11:29,E2,0.512
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,11:29,E8,0.452
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,11:29,E3,0.507
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,11:29,E9,0.511
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,11:29,E4,0.42
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,11:29,E10,0.65
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,11:29,E5,0.51
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,11:29,E11,0.347
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,11:29,E6,0.464
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,11:29,H7,0.961
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,11:29,H2,1.029
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,11:29,H8,0.997
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,11:29,H3,1.011
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,11:29,H9,1.025
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,11:29,H4,0.898
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,11:29,H10,1.05
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,11:29,H5,0.918
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,11:29,H11,0.998
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,11:29,H6,1.005
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,11:59,D7,0.116
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,11:59,D2,0.111
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,11:59,D8,0.106
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,11:59,D3,0.115
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,11:59,D9,0.104
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,11:59,D4,0.123
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,11:59,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,11:59,D5,0.127
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,11:59,D11,0.098
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,11:59,D6,0.1
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,11:59,E7,0.663
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,11:59,E2,0.494
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,11:59,E8,0.395
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,11:59,E3,0.526
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,11:59,E9,0.348
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,11:59,E4,0.362
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,11:59,E10,0.32
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,11:59,E5,0.371
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,11:59,E11,0.217
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,11:59,E6,0.374
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,11:59,H7,1.032
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,11:59,H2,0.996
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,11:59,H8,0.975
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,11:59,H3,1.004
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,11:59,H9,0.995
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,11:59,H4,0.884
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,11:59,H10,0.989
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,11:59,H5,0.899
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,11:59,H11,0.987
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,11:59,H6,0.982
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,11:59,D7,0.098
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,11:59,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,11:59,D8,0.102
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,11:59,D3,0.107
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,11:59,D9,0.106
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,11:59,D4,0.15
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,11:59,D10,0.114
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,11:59,D5,0.169
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,11:59,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,11:59,D6,0.103
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,11:59,E7,0.328
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,11:59,E2,0.558
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,11:59,E8,0.497
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,11:59,E3,0.563
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,11:59,E9,0.559
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,11:59,E4,0.442
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,11:59,E10,0.693
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,11:59,E5,0.531
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,11:59,E11,0.375
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,11:59,E6,0.506
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,11:59,H7,1.007
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,11:59,H2,1.057
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,11:59,H8,1.031
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,11:59,H3,1.042
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,11:59,H9,1.054
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,11:59,H4,0.932
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,11:59,H10,1.07
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,11:59,H5,0.948
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,11:59,H11,1.023
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,11:59,H6,1.031
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,12:29,D7,0.115
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,12:29,D2,0.109
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,12:29,D8,0.105
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,12:29,D3,0.114
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,12:29,D9,0.104
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,12:29,D4,0.121
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,12:29,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,12:29,D5,0.124
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,12:29,D11,0.098
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,12:29,D6,0.1
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,12:29,E7,0.689
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,12:29,E2,0.544
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,12:29,E8,0.435
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,12:29,E3,0.579
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,12:29,E9,0.376
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,12:29,E4,0.402
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,12:29,E10,0.342
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,12:29,E5,0.388
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,12:29,E11,0.223
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,12:29,E6,0.415
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,12:29,H7,1.045
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,12:29,H2,1.017
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,12:29,H8,1.005
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,12:29,H3,1.027
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,12:29,H9,1.022
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,12:29,H4,0.914
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,12:29,H10,1.011
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,12:29,H5,0.929
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,12:29,H11,1.012
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,12:29,H6,1.004
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,12:29,D7,0.098
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,12:29,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,12:29,D8,0.102
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,12:29,D3,0.106
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,12:29,D9,0.106
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,12:29,D4,0.146
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,12:29,D10,0.113
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,12:29,D5,0.164
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,12:29,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,12:29,D6,0.103
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,12:29,E7,0.347
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,12:29,E2,0.609
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,12:29,E8,0.548
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,12:29,E3,0.611
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,12:29,E9,0.614
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,12:29,E4,0.464
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,12:29,E10,0.735
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,12:29,E5,0.552
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,12:29,E11,0.406
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,12:29,E6,0.546
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,12:29,H7,1.035
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,12:29,H2,1.069
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,12:29,H8,1.058
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,12:29,H3,1.068
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,12:29,H9,1.071
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,12:29,H4,0.949
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,12:29,H10,1.085
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,12:29,H5,0.964
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,12:29,H11,1.04
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,12:29,H6,1.05
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,12:59,D7,0.113
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,12:59,D2,0.109
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,12:59,D8,0.105
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,12:59,D3,0.113
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,12:59,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,12:59,D4,0.119
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,12:59,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,12:59,D5,0.123
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,12:59,D11,0.098
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,12:59,D6,0.1
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,12:59,E7,0.717
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,12:59,E2,0.576
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,12:59,E8,0.474
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,12:59,E3,0.612
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,12:59,E9,0.404
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,12:59,E4,0.422
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,12:59,E10,0.361
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,12:59,E5,0.401
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,12:59,E11,0.232
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,12:59,E6,0.442
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,12:59,H7,1.061
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,12:59,H2,1.037
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,12:59,H8,1.027
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,12:59,H3,1.043
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,12:59,H9,1.034
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,12:59,H4,0.93
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,12:59,H10,1.026
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,12:59,H5,0.946
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,12:59,H11,1.028
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,12:59,H6,1.023
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,12:59,D7,0.098
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,12:59,D2,0.106
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,12:59,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,12:59,D3,0.105
