Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,0:59,E10,0.099
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,0:59,E6,0.096
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,0:59,E11,0.096
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,0:59,H2,0.096
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,0:59,H7,0.095
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,0:59,H3,0.094
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,0:59,H8,0.107
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,0:59,H4,0.094
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,0:59,H9,0.095
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,0:59,H5,0.097
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,0:59,H10,0.099
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,0:59,H6,0.098
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,0:59,H11,0.101
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,1:29,D7,0.107
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,1:29,D2,0.109
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,1:29,D8,0.112
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,1:29,D3,0.105
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,1:29,D9,0.113
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,1:29,D4,0.11
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,1:29,D10,0.105
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,1:29,D5,0.108
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,1:29,D10,0.105
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,1:29,D6,0.11
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,1:29,E7,0.107
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,1:29,E2,0.108
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,1:29,E8,0.115
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,1:29,E3,0.103
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,1:29,E9,0.1
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,1:29,E4,0.112
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,1:29,E10,0.11
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,1:29,E5,0.107
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,1:29,E11,0.113
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,1:29,E6,0.111
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,1:29,H7,0.107
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,1:29,H2,0.106
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,1:29,H8,0.112
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,1:29,H3,0.106
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,1:29,H9,0.105
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,1:29,H4,0.109
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,1:29,H10,0.109
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,1:29,H5,0.107
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,1:29,H11,0.112
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,1:29,H6,0.113
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,1:29,E11,0.103
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,1:29,E6,0.105
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,1:29,E10,0.103
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,1:29,E5,0.099
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,1:29,E9,0.105
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,1:29,E4,0.101
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,1:29,E8,0.101
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,1:29,E3,0.101
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,1:29,E8,0.101
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,1:29,E2,0.099
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,1:29,D11,0.106
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,1:29,D6,0.102
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,1:29,D10,0.103
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,1:29,D5,0.101
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,1:29,D9,0.106
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,1:29,D4,0.102
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,1:29,D8,0.101
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,1:29,D3,0.102
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,1:29,D7,0.103
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,1:29,D2,0.101
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,1:29,A11,0.104
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,1:29,A6,0.103
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,1:29,A10,0.102
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,1:29,A5,0.099
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,1:29,A9,0.106
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,1:29,A4,0.1
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,1:29,A8,0.101
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,1:29,A3,0.099
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,1:29,A7,0.106
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,1:29,A2,0.099
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,1:29,D2,0.102
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,1:29,D7,0.099
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,1:29,D3,0.104
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,1:29,D8,0.101
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,1:29,D4,0.105
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,1:29,D9,0.101
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,1:29,D5,0.103
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,1:29,D10,0.103
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,1:29,D5,0.103
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,1:29,D11,0.102
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,1:29,E2,0.101
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,1:29,E7,0.102
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,1:29,E3,0.104
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,1:29,E8,0.1
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,1:29,E4,0.104
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,1:29,E9,0.101
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,1:29,E5,0.102
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,1:29,E10,0.104
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,1:29,E6,0.101
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,1:29,E11,0.101
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,1:29,H2,0.1
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,1:29,H7,0.1
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,1:29,H3,0.099
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,1:29,H8,0.112
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,1:29,H4,0.099
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,1:29,H9,0.1
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,1:29,H5,0.102
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,1:29,H10,0.106
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,1:29,H6,0.104
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,1:29,H11,0.107
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,1:59,D7,0.118
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,1:59,D2,0.12
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,1:59,D8,0.126
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,1:59,D3,0.113
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,1:59,D9,0.122
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,1:59,D4,0.124
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,1:59,D10,0.114
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,1:59,D5,0.118
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,1:59,D10,0.114
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,1:59,D6,0.124
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,1:59,E7,0.119
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,1:59,E2,0.122
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,1:59,E8,0.134
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,1:59,E3,0.113
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,1:59,E9,0.108
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,1:59,E4,0.128
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,1:59,E10,0.124
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,1:59,E5,0.121
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,1:59,E11,0.131
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,1:59,E6,0.131
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,1:59,H7,0.12
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,1:59,H2,0.119
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,1:59,H8,0.13
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,1:59,H3,0.118
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,1:59,H9,0.115
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,1:59,H4,0.124
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,1:59,H10,0.123
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,1:59,H5,0.118
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,1:59,H11,0.127
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,1:59,H6,0.13
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,1:59,E11,0.113
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,1:59,E6,0.114
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,1:59,E10,0.111
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,1:59,E5,0.106
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,1:59,E9,0.114
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,1:59,E4,0.109
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,1:59,E8,0.108
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,1:59,E3,0.109
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,1:59,E8,0.108
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,1:59,E2,0.106
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,1:59,D11,0.119
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,1:59,D6,0.115
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,1:59,D10,0.115
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,1:59,D5,0.111
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,1:59,D9,0.119
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,1:59,D4,0.113
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,1:59,D8,0.112
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,1:59,D3,0.113
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,1:59,D7,0.117
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,1:59,D2,0.11
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,1:59,A11,0.117
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,1:59,A6,0.115
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,1:59,A10,0.114
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,1:59,A5,0.108
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,1:59,A9,0.119
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,1:59,A4,0.11
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,1:59,A8,0.112
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,1:59,A3,0.109
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,1:59,A7,0.12
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,1:59,A2,0.108
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,1:59,D2,0.109
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,1:59,D7,0.107
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,1:59,D3,0.112
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,1:59,D8,0.109
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,1:59,D4,0.113
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,1:59,D9,0.109
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,1:59,D5,0.112
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,1:59,D10,0.113
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,1:59,D5,0.112
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,1:59,D11,0.112
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,1:59,E2,0.109
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,1:59,E7,0.111
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,1:59,E3,0.114
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,1:59,E8,0.111
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,1:59,E4,0.114
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,1:59,E9,0.112
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,1:59,E5,0.113
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,1:59,E10,0.117
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,1:59,E6,0.113
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,1:59,E11,0.112
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,1:59,H2,0.109
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,1:59,H7,0.11
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,1:59,H3,0.11
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,1:59,H8,0.122
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,1:59,H4,0.109
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,1:59,H9,0.11
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,1:59,H5,0.115
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,1:59,H10,0.119
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,1:59,H6,0.116
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,1:59,H11,0.119
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,2:29,D7,0.132
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,2:29,D2,0.134
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,2:29,D8,0.143
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,2:29,D3,0.122
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,2:29,D9,0.135
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,2:29,D4,0.14
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,2:29,D10,0.127
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,2:29,D5,0.134
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,2:29,D10,0.127
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,2:29,D6,0.142
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,2:29,E7,0.143
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,2:29,E2,0.146
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,2:29,E8,0.166
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,2:29,E3,0.129
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,2:29,E9,0.121
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,2:29,E4,0.153
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,2:29,E10,0.148
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,2:29,E5,0.144
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,2:29,E11,0.164
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,2:29,E6,0.165
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,2:29,H7,0.142
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,2:29,H2,0.142
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,2:29,H8,0.155
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,2:29,H3,0.137
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,2:29,H9,0.133
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,2:29,H4,0.146
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,2:29,H10,0.147
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,2:29,H5,0.137
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,2:29,H11,0.153
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,2:29,H6,0.157
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,2:29,E11,0.125
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,2:29,E6,0.126
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,2:29,E10,0.122
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,2:29,E5,0.115
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,2:29,E9,0.128
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,2:29,E4,0.12
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,2:29,E8,0.118
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,2:29,E3,0.119
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,2:29,E8,0.118
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,2:29,E2,0.116
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,2:29,D11,0.139
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,2:29,D6,0.136
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,2:29,D10,0.134
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,2:29,D5,0.127
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,2:29,D9,0.141
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,2:29,D4,0.132
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,2:29,D8,0.13
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,2:29,D3,0.129
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,2:29,D7,0.141
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,2:29,D2,0.127
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,2:29,A11,0.138
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,2:29,A6,0.134
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,2:29,A10,0.134
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,2:29,A5,0.124
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,2:29,A9,0.142
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,2:29,A4,0.128
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,2:29,A8,0.131
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,2:29,A3,0.126
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,2:29,A7,0.143
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,2:29,A2,0.125
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,2:29,D2,0.118
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,2:29,D7,0.119
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,2:29,D3,0.123
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,2:29,D8,0.12
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,2:29,D4,0.124
