Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,4:59,C5,0.104
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,5:29,C5,0.105
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,5:59,C5,0.106
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,6:29,C5,0.108
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,6:59,C5,0.109
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,7:29,C5,0.11
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,7:59,C5,0.112
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,8:29,C5,0.114
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,8:59,C5,0.116
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,9:29,C5,0.118
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,9:59,C5,0.119
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,10:29,C5,0.12
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,10:59,C5,0.123
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,11:29,C5,0.125
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,11:59,C5,0.128
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,12:29,C5,0.13
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,12:59,C5,0.133
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,13:29,C5,0.136
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,13:59,C5,0.139
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,14:29,C5,0.142
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,14:59,C5,0.146
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,15:29,C5,0.15
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,15:59,C5,0.153
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,16:29,C5,0.157
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,16:59,C5,0.161
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,17:29,C5,0.167
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,17:59,C5,0.171
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,18:29,C5,0.177
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,18:59,C5,0.183
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,19:29,C5,0.189
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,19:59,C5,0.196
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,20:29,C5,0.204
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,20:59,C5,0.213
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,21:29,C5,0.223
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,21:59,C5,0.232
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,22:29,C5,0.237
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,22:59,C5,0.245
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,23:29,C5,0.249
BW25113,ΔacrAB ΔmdtK,JOE7056,156 ng/mL,+,7/1/2022,23:59,C5,0.253
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,0:00,C6,0.095
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,0:29,C6,0.095
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,0:59,C6,0.096
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,1:29,C6,0.096
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,1:59,C6,0.097
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,2:29,C6,0.097
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,2:59,C6,0.098
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,3:29,C6,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,3:59,C6,0.1
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,4:29,C6,0.101
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,4:59,C6,0.102
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,5:29,C6,0.103
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,5:59,C6,0.105
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,6:29,C6,0.106
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,6:59,C6,0.107
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,7:29,C6,0.109
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,7:59,C6,0.111
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,8:29,C6,0.112
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,8:59,C6,0.114
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,9:29,C6,0.116
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,9:59,C6,0.119
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,10:29,C6,0.121
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,10:59,C6,0.124
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,11:29,C6,0.127
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,11:59,C6,0.129
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,12:29,C6,0.133
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,12:59,C6,0.135
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,13:29,C6,0.139
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,13:59,C6,0.142
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,14:29,C6,0.145
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,14:59,C6,0.151
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,15:29,C6,0.153
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,15:59,C6,0.159
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,16:29,C6,0.162
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,16:59,C6,0.168
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,17:29,C6,0.172
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,17:59,C6,0.18
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,18:29,C6,0.184
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,18:59,C6,0.192
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,19:29,C6,0.2
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,19:59,C6,0.206
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,20:29,C6,0.214
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,20:59,C6,0.225
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,21:29,C6,0.23
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,21:59,C6,0.234
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,22:29,C6,0.241
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,22:59,C6,0.247
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,23:29,C6,0.25
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,+,7/1/2022,23:59,C6,0.252
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,0:00,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,0:29,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,0:59,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,1:29,C7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,1:59,C7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,2:29,C7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,2:59,C7,0.101
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,3:29,C7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,3:59,C7,0.104
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,4:29,C7,0.105
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,4:59,C7,0.107
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,5:29,C7,0.108
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,5:59,C7,0.11
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,6:29,C7,0.112
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,6:59,C7,0.113
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,7:29,C7,0.116
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,7:59,C7,0.118
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,8:29,C7,0.121
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,8:59,C7,0.124
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,9:29,C7,0.127
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,9:59,C7,0.13
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,10:29,C7,0.134
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,10:59,C7,0.137
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,11:29,C7,0.141
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,11:59,C7,0.145
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,12:29,C7,0.149
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,12:59,C7,0.153
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,13:29,C7,0.159
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,13:59,C7,0.163
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,14:29,C7,0.168
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,14:59,C7,0.173
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,15:29,C7,0.18
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,15:59,C7,0.185
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,16:29,C7,0.193
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,16:59,C7,0.201
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,17:29,C7,0.208
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,17:59,C7,0.217
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,18:29,C7,0.226
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,18:59,C7,0.236
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,19:29,C7,0.246
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,19:59,C7,0.256
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,20:29,C7,0.266
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,20:59,C7,0.273
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,21:29,C7,0.282
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,21:59,C7,0.292
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,22:29,C7,0.299
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,22:59,C7,0.307
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,23:29,C7,0.316
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,-,7/1/2022,23:59,C7,0.325
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,0:00,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,0:29,C8,0.097
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,0:59,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,1:29,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,1:59,C8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,2:29,C8,0.103
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,2:59,C8,0.105
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,3:29,C8,0.108
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,3:59,C8,0.111
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,4:29,C8,0.114
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,4:59,C8,0.117
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,5:29,C8,0.122
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,5:59,C8,0.126
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,6:29,C8,0.131
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,6:59,C8,0.138
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,7:29,C8,0.144
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,7:59,C8,0.151
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,8:29,C8,0.159
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,8:59,C8,0.168
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,9:29,C8,0.179
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,9:59,C8,0.19
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,10:29,C8,0.201
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,10:59,C8,0.214
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,11:29,C8,0.23
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,11:59,C8,0.246
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,12:29,C8,0.265
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,12:59,C8,0.285
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,13:29,C8,0.306
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,13:59,C8,0.327
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,14:29,C8,0.35
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,14:59,C8,0.375
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,15:29,C8,0.399
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,15:59,C8,0.423
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,16:29,C8,0.448
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,16:59,C8,0.476
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,17:29,C8,0.495
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,17:59,C8,0.504
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,18:29,C8,0.519
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,18:59,C8,0.546
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,19:29,C8,0.579
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,19:59,C8,0.615
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,20:29,C8,0.652
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,20:59,C8,0.691
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,21:29,C8,0.732
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,21:59,C8,0.774
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,22:29,C8,0.806
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,22:59,C8,0.846
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,23:29,C8,0.887
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,-,7/1/2022,23:59,C8,0.928
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,0:00,C9,0.097
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,0:29,C9,0.097
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,0:59,C9,0.098
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,1:29,C9,0.098
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,1:59,C9,0.099
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,2:29,C9,0.1
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,2:59,C9,0.101
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,3:29,C9,0.102
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,3:59,C9,0.102
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,4:29,C9,0.103
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,4:59,C9,0.105
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,5:29,C9,0.106
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,5:59,C9,0.107
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,6:29,C9,0.109
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,6:59,C9,0.11
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,7:29,C9,0.112
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,7:59,C9,0.113
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,8:29,C9,0.115
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,8:59,C9,0.117
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,9:29,C9,0.119
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,9:59,C9,0.121
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,10:29,C9,0.123
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,10:59,C9,0.125
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,11:29,C9,0.128
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,11:59,C9,0.13
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,12:29,C9,0.133
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,12:59,C9,0.136
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,13:29,C9,0.139
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,13:59,C9,0.141
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,14:29,C9,0.145
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,14:59,C9,0.148
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,15:29,C9,0.151
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,15:59,C9,0.155
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,16:29,C9,0.158
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,16:59,C9,0.162
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,17:29,C9,0.166
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,17:59,C9,0.171
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,18:29,C9,0.177
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,18:59,C9,0.179
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,19:29,C9,0.186
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,19:59,C9,0.19
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,20:29,C9,0.197
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,20:59,C9,0.205
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,21:29,C9,0.213
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,21:59,C9,0.221
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,22:29,C9,0.23
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,22:59,C9,0.238
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,23:29,C9,0.247
BW25113,ΔacrAB ΔmdtK,JOE7055,156 ng/mL,-,7/1/2022,23:59,C9,0.255
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,0:00,D10,0.097
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,0:29,D10,0.098
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,0:59,D10,0.1
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,1:29,D10,0.101
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,1:59,D10,0.103
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,2:29,D10,0.106
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,2:59,D10,0.109
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,3:29,D10,0.113
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,3:59,D10,0.117
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,4:29,D10,0.122
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,4:59,D10,0.128
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,5:29,D10,0.136
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,5:59,D10,0.144
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,6:29,D10,0.154
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,6:59,D10,0.166
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,7:29,D10,0.18
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,7:59,D10,0.198
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,8:29,D10,0.219
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,8:59,D10,0.245
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,9:29,D10,0.277
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,-,7/1/2022,9:59,D10,0.314
