Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,1:59,C9,0.095
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,2:29,C9,0.096
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,2:59,C9,0.097
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,3:29,C9,0.098
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,3:59,C9,0.099
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,4:29,C9,0.1
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,4:59,C9,0.101
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,5:29,C9,0.102
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,5:59,C9,0.104
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,6:29,C9,0.106
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,6:59,C9,0.108
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,7:29,C9,0.11
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,7:59,C9,0.113
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,8:29,C9,0.117
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,8:59,C9,0.12
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,9:29,C9,0.125
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,9:59,C9,0.131
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,10:29,C9,0.138
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,10:59,C9,0.147
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,11:29,C9,0.158
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,11:59,C9,0.17
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,12:29,C9,0.185
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,12:59,C9,0.204
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,13:29,C9,0.224
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,13:59,C9,0.249
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,14:29,C9,0.279
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,14:59,C9,0.312
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,15:29,C9,0.353
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,15:59,C9,0.412
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,16:29,C9,0.454
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,16:59,C9,0.503
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,17:29,C9,0.551
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,17:59,C9,0.615
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,18:29,C9,0.694
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,18:59,C9,0.731
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,19:29,C9,0.77
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,19:59,C9,0.802
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,20:29,C9,0.834
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,20:59,C9,0.867
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,21:29,C9,0.893
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,21:59,C9,0.929
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,22:29,C9,0.952
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,22:59,C9,0.972
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,23:29,C9,0.983
BL21,Δ7,JOE7199,156 ng/mL,-,4/28,23:59,C9,0.993
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,0:00,C10,0.091
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,0:29,C10,0.092
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,0:59,C10,0.092
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,1:29,C10,0.092
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,1:59,C10,0.093
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,2:29,C10,0.093
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,2:59,C10,0.094
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,3:29,C10,0.094
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,3:59,C10,0.095
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,4:29,C10,0.096
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,4:59,C10,0.096
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,5:29,C10,0.097
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,5:59,C10,0.099
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,6:29,C10,0.1
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,6:59,C10,0.101
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,7:29,C10,0.103
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,7:59,C10,0.105
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,8:29,C10,0.107
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,8:59,C10,0.11
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,9:29,C10,0.114
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,9:59,C10,0.118
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,10:29,C10,0.123
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,10:59,C10,0.129
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,11:29,C10,0.136
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,11:59,C10,0.145
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,12:29,C10,0.156
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,12:59,C10,0.169
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,13:29,C10,0.185
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,13:59,C10,0.203
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,14:29,C10,0.226
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,14:59,C10,0.253
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,15:29,C10,0.284
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,15:59,C10,0.321
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,16:29,C10,0.368
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,16:59,C10,0.436
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,17:29,C10,0.479
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,17:59,C10,0.528
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,18:29,C10,0.578
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,18:59,C10,0.668
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,19:29,C10,0.705
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,19:59,C10,0.737
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,20:29,C10,0.773
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,20:59,C10,0.801
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,21:29,C10,0.829
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,21:59,C10,0.856
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,22:29,C10,0.877
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,22:59,C10,0.905
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,23:29,C10,0.926
BL21,Δ7,JOE7200,156 ng/mL,-,4/28,23:59,C10,0.945
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,0:00,C11,0.092
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,0:29,C11,0.092
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,0:59,C11,0.092
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,1:29,C11,0.093
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,1:59,C11,0.093
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,2:29,C11,0.094
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,2:59,C11,0.095
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,3:29,C11,0.096
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,3:59,C11,0.097
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,4:29,C11,0.098
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,4:59,C11,0.1
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,5:29,C11,0.102
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,5:59,C11,0.105
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,6:29,C11,0.107
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,6:59,C11,0.111
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,7:29,C11,0.115
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,7:59,C11,0.119
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,8:29,C11,0.125
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,8:59,C11,0.131
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,9:29,C11,0.138
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,9:59,C11,0.147
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,10:29,C11,0.159
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,10:59,C11,0.172
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,11:29,C11,0.189
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,11:59,C11,0.206
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,12:29,C11,0.229
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,12:59,C11,0.255
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,13:29,C11,0.284
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,13:59,C11,0.319
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,14:29,C11,0.363
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,14:59,C11,0.416
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,15:29,C11,0.469
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,15:59,C11,0.521
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,16:29,C11,0.57
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,16:59,C11,0.637
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,17:29,C11,0.713
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,17:59,C11,0.752
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,18:29,C11,0.79
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,18:59,C11,0.82
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,19:29,C11,0.853
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,19:59,C11,0.886
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,20:29,C11,0.92
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,20:59,C11,0.944
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,21:29,C11,0.967
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,21:59,C11,0.981
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,22:29,C11,0.991
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,22:59,C11,1.002
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,23:29,C11,1.012
BL21,Δ7,JOE7201,156 ng/mL,-,4/28,23:59,C11,1.025
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,0:00,D2,0.091
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,0:29,D2,0.091
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,0:59,D2,0.091
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,1:29,D2,0.091
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,1:59,D2,0.092
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,2:29,D2,0.093
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,2:59,D2,0.093
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,3:29,D2,0.094
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,3:59,D2,0.096
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,4:29,D2,0.097
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,4:59,D2,0.099
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,5:29,D2,0.102
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,5:59,D2,0.105
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,6:29,D2,0.109
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,6:59,D2,0.114
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,7:29,D2,0.121
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,7:59,D2,0.13
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,8:29,D2,0.142
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,8:59,D2,0.157
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,9:29,D2,0.176
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,9:59,D2,0.201
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,10:29,D2,0.232
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,10:59,D2,0.273
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,11:29,D2,0.323
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,11:59,D2,0.384
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,12:29,D2,0.468
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,12:59,D2,0.53
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,13:29,D2,0.603
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,13:59,D2,0.695
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,14:29,D2,0.778
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,14:59,D2,0.829
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,15:29,D2,0.87
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,15:59,D2,0.911
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,16:29,D2,0.955
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,16:59,D2,1.004
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,17:29,D2,1.036
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,17:59,D2,1.056
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,18:29,D2,1.069
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,18:59,D2,1.081
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,19:29,D2,1.093
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,19:59,D2,1.105
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,20:29,D2,1.119
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,20:59,D2,1.133
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,21:29,D2,1.148
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,21:59,D2,1.16
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,22:29,D2,1.169
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,22:59,D2,1.178
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,23:29,D2,1.204
BL21,Δ7,JOE7060,78 ng/mL,+,4/28,23:59,D2,1.212
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,0:00,D3,0.091
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,0:29,D3,0.092
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,0:59,D3,0.091
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,1:29,D3,0.093
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,1:59,D3,0.094
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,2:29,D3,0.094
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,2:59,D3,0.095
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,3:29,D3,0.096
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,3:59,D3,0.097
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,4:29,D3,0.099
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,4:59,D3,0.101
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,5:29,D3,0.104
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,5:59,D3,0.108
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,6:29,D3,0.112
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,6:59,D3,0.119
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,7:29,D3,0.127
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,7:59,D3,0.137
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,8:29,D3,0.15
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,8:59,D3,0.168
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,9:29,D3,0.19
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,9:59,D3,0.221
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,10:29,D3,0.257
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,10:59,D3,0.303
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,11:29,D3,0.362
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,11:59,D3,0.433
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,12:29,D3,0.515
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,12:59,D3,0.583
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,13:29,D3,0.673
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,13:59,D3,0.775
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,14:29,D3,0.829
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,14:59,D3,0.871
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,15:29,D3,0.914
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,15:59,D3,0.957
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,16:29,D3,1.006
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,16:59,D3,1.037
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,17:29,D3,1.062
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,17:59,D3,1.075
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,18:29,D3,1.087
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,18:59,D3,1.099
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,19:29,D3,1.11
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,19:59,D3,1.123
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,20:29,D3,1.136
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,20:59,D3,1.149
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,21:29,D3,1.16
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,21:59,D3,1.168
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,22:29,D3,1.176
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,22:59,D3,1.183
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,23:29,D3,1.207
BL21,Δ7,JOE7061,78 ng/mL,+,4/28,23:59,D3,1.209
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,0:00,D4,0.092
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,0:29,D4,0.092
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,0:59,D4,0.093
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,1:29,D4,0.093
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,1:59,D4,0.094
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,2:29,D4,0.095
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,2:59,D4,0.097
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,3:29,D4,0.098
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,3:59,D4,0.1
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,4:29,D4,0.103
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,4:59,D4,0.107
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,5:29,D4,0.112
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,5:59,D4,0.118
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,6:29,D4,0.125
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,6:59,D4,0.135
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,7:29,D4,0.148
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,7:59,D4,0.166
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,8:29,D4,0.188
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,8:59,D4,0.218
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,9:29,D4,0.253
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,9:59,D4,0.299
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,10:29,D4,0.358
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,10:59,D4,0.427
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,11:29,D4,0.51
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,11:59,D4,0.578
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,12:29,D4,0.664
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,12:59,D4,0.778
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,13:29,D4,0.839
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,13:59,D4,0.883
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,14:29,D4,0.926
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,14:59,D4,0.971
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,15:29,D4,1.009
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,15:59,D4,1.043
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,16:29,D4,1.072
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,16:59,D4,1.09
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,17:29,D4,1.102
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,17:59,D4,1.115
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,18:29,D4,1.129
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,18:59,D4,1.143
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,19:29,D4,1.155
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,19:59,D4,1.167
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,20:29,D4,1.179
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,20:59,D4,1.187
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,21:29,D4,1.195
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,21:59,D4,1.202
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,22:29,D4,1.208
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,22:59,D4,1.215
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,23:29,D4,1.233
BL21,Δ7,JOE7199,78 ng/mL,+,4/28,23:59,D4,1.233
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,0:00,D5,0.092
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,0:29,D5,0.092
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,0:59,D5,0.093
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,1:29,D5,0.093
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,1:59,D5,0.094
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,2:29,D5,0.095
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,2:59,D5,0.096
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,3:29,D5,0.097
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,3:59,D5,0.099
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,4:29,D5,0.101
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,4:59,D5,0.103
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,5:29,D5,0.107
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,5:59,D5,0.111
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,6:29,D5,0.117
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,6:59,D5,0.124
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,7:29,D5,0.134
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,7:59,D5,0.146
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,8:29,D5,0.163
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,8:59,D5,0.185
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,9:29,D5,0.213
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,9:59,D5,0.25
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,10:29,D5,0.294
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,10:59,D5,0.35
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,11:29,D5,0.423
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,11:59,D5,0.509
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,12:29,D5,0.573
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,12:59,D5,0.656
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,13:29,D5,0.768
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,13:59,D5,0.824
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,14:29,D5,0.863
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,14:59,D5,0.9
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,15:29,D5,0.937
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,15:59,D5,0.972
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,16:29,D5,0.998
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,16:59,D5,1.02
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,17:29,D5,1.042
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,17:59,D5,1.054
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,18:29,D5,1.065
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,18:59,D5,1.075
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,19:29,D5,1.087
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,19:59,D5,1.099
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,20:29,D5,1.11
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,20:59,D5,1.118
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,21:29,D5,1.125
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,21:59,D5,1.131
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,22:29,D5,1.136
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,22:59,D5,1.139
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,23:29,D5,1.141
BL21,Δ7,JOE7200,78 ng/mL,+,4/28,23:59,D5,1.143
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,0:00,D6,0.09
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,0:29,D6,0.091
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,0:59,D6,0.091
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,1:29,D6,0.092
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,1:59,D6,0.093
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,2:29,D6,0.094
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,2:59,D6,0.096
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,3:29,D6,0.098
BL21,Δ7,JOE7201,78 ng/mL,+,4/28,3:59,D6,0.101
